GlobalID,system_type,survey_year,native_cover,native_indicators,plant_community,state,state_daren,state_condensed
a72082fa-c964-423b-9d98-811fdb733c44,upland_grassland,2014,N0,I0,Herb,3,2,2
91db2643-71f0-492d-9aa9-141fd0145736,upland_grassland,2015,N75,I0,Herb,18,16,10
8aa4cba1-9fbd-4cb0-a835-70d6e5859541,upland_grassland,2016,N0,I0,Herb,3,2,2
193af8ef-d4d8-420b-8de9-7b01706120f3,lowland_grassland,2017,N0,I0,Herb,3,2,2
11177299-f91c-4bf7-ad47-1b804e77722f,lowland_grassland,2011,N75,I1,Herb,19,18,12
520b381c-d5b6-418a-a7ea-1ff7b244a307,lowland_grassland,2014,N25,I0,Herb,7,6,6
dbad079c-9334-49d1-bf1f-e66cbc33e510,upland_grassland,2015,N25,I1,Herb,8,8,8
5fc0cd5d-6839-4104-8d8e-b2b705f3009b,upland_grassland,2016,N0,I0,Shrub,1,1,1
018e1678-bd8d-4943-a9ba-2ccfe9313590,upland_grassland,2017,N50,I2,Shrub,11,13,7
a50c45fd-f6a8-4806-b6d8-b3d8d5cbc4e7,upland_grassland,2011,N0,I0,Herb,3,2,2
bd579f54-1354-4ccc-bb70-2dfb55b42791,upland_grassland,2014,N0,I0,Herb,3,2,2
4dbbffd5-6cf2-47a2-9e40-95cb19857fdd,upland_grassland,2011,N0,,Herb,,,
194d3e59-58e2-4379-8123-88de2147a337,upland_grassland,2014,N0,,Herb,,,
e04e27d2-8c7a-4b0f-bf6b-cb91824f5794,upland_grassland,2011,N0,,Herb,,,
689cb991-3ec4-49a6-b97c-68cfae5e36a7,upland_grassland,2014,N0,,Herb,,,
87c66c0e-845c-4bba-ab51-b040accfc33b,upland_grassland,2011,N0,I0,Herb,3,2,2
9614ed47-1ec6-4297-aed8-9811bd87bcd5,upland_grassland,2014,N25,I0,Herb,7,6,6
81146045-bac6-4a8d-b744-b38a8b2b9da9,lowland_grassland,2011,N0,I0,Herb,3,2,2
0ea06f0c-d3d8-460a-aa74-b11733d1d832,upland_grassland,2014,N50,,Shrub,,,
baa49a1a-10e2-4d46-ba92-4117fa7b7b8c,upland_grassland,2017,N50,,Herb,,,
e459600f-2f73-4fe6-8d6f-cf5133754411,upland_grassland,2011,N0,,Herb,,,
247db4fb-0329-487d-8c87-2683a130f838,upland_grassland,2014,N0,I0,Herb,3,2,2
9ff063d2-7757-4021-ae02-ef344d3ec48c,upland_grassland,2017,N0,I0,Herb,3,2,2
62d94550-860e-49fa-a31e-e38834ff9b8c,upland_grassland,2011,N0,,Shrub,,,
5eb948f0-0517-4c1c-96c7-682d7b416a89,lowland_grassland,2011,N50,I1,Herb,13,12,8
1e82df47-a601-459b-a7c1-0add67621345,lowland_grassland,2014,N0,I0,Shrub,1,1,1
d7c10510-97ad-470c-af3e-92b6f0432981,lowland_grassland,2017,N50,I0,Herb,12,10,6
2d0e1627-c1f7-4edb-8de7-59973c75464d,lowland_grassland,2011,N50,I2,Herb,14,14,8
56526330-cc99-4a18-924a-ac1d8a659672,upland_grassland,2014,N75,I2,Herb,20,20,12
eb5a9f30-c2c3-42a7-901b-3c8b690e0afc,lowland_grassland,2017,N75,I2,Herb,20,20,12
dc55d273-8567-443e-bc3e-ca3e69c0dea0,wet_meadow,2011,N75,,Herb,,,
ed10a88b-4a3c-4eb3-af8a-652050d995db,lowland_grassland,2014,N75,I1,Shrub,16,17,11
5da71b8e-590f-48c6-8438-790643d7c209,wet_meadow,2017,N50,I0,Herb,12,10,6
5e9ce842-c020-4f6b-be1a-ce35a381b525,lowland_grassland,2011,N75,I0,Herb,18,16,10
1dcfd566-2a7f-40e6-8b25-30b13ca4ea52,lowland_grassland,2014,N75,I1,Shrub,16,17,11
2f9832ff-cc97-4065-8c38-8fed1f1e8f5b,wet_meadow,2011,N75,I0,Herb,18,16,10
1becc843-abfb-4e51-8b46-707813801478,wet_meadow,2014,N50,I0,Herb,12,10,6
667d4bed-cdc0-47ba-8634-4c2b811f7aae,upland_grassland,2012,N0,I1,Herb,4,4,3
7cc7896a-8582-4049-8556-9a65ca49108b,lowland_grassland,2014,N50,I1,Herb,13,12,8
6c6396eb-b0a0-462b-a26c-fce7e93738ab,upland_grassland,2015,N50,I1,Herb,13,12,8
ad8b443d-ae89-4afd-a6d9-36e1977b389d,lowland_grassland,2018,N50,I1,Herb,13,12,8
637790aa-5e5f-421c-a411-a5fba1098b3a,upland_grassland,2012,N50,I0,Herb,12,10,6
e51c33bb-0541-4445-899e-0ce26381b15c,lowland_grassland,2014,N50,I0,Herb,12,10,6
759eab8d-a669-40ba-9aad-224c590a4864,upland_grassland,2015,N75,I0,Herb,18,16,10
40544c04-1ba9-4951-8383-d23cfd769c0d,upland_grassland,2018,N50,I1,Herb,13,12,8
51b28964-c0b2-4eb4-b5bd-f07c6334b1f2,upland_grassland,2012,N50,I0,Herb,12,10,6
c2c81b1f-060d-40ae-a382-c0c70319ad5e,lowland_grassland,2014,N50,I0,Herb,12,10,6
724ad8de-6e16-4fdb-af68-ddafd6b6f160,upland_grassland,2015,N25,I0,Herb,7,6,6
c84bca15-685c-422b-8e79-f2038a010419,upland_grassland,2018,N50,I0,Herb,12,10,6
d0b2388a-6890-4c10-bef3-c837854ef12b,upland_grassland,2013,N75,I1,Shrub,16,17,11
3e1442dd-c754-40e6-bd56-d65bb560ed1d,lowland_grassland,2013,N75,I0,Shrub,15,15,9
eb6fd4de-b8fc-4613-8ec9-62a1edb39e7f,lowland_grassland,2013,N75,I0,Herb,18,16,10
10b8b02b-9c55-4b67-b355-6245d3eb543d,upland_grassland,2013,N75,I0,Shrub,15,15,9
aa17b32d-eccc-42d3-a4aa-293072f4db79,wet_meadow,2013,N75,,Shrub,,,
0d23b9c3-dfc0-4813-a657-4f8cefcd9913,lowland_grassland,2013,N75,,Shrub,,,
1e01d304-80a4-4e02-b072-69e23228ee6b,upland_grassland,2013,N75,I0,Shrub,15,15,9
ba037946-549b-47af-ac58-39fc375c9cee,lowland_grassland,2013,N50,I0,Shrub,9,9,5
f35634cb-6c50-4397-b2f5-6b493bfe9992,upland_grassland,2013,N75,I0,Shrub,15,15,9
96769f7a-7dbb-4214-83e9-b0863f5268b4,not_recorded,2013,N75,,Herb,,,
563cc281-a2d1-4645-a117-ba336eed758f,upland_grassland,2013,N75,I1,Shrub,16,17,11
e7783b6e-bd6b-4ecb-bf34-79d382bd96c7,upland_grassland,2013,N75,I0,Shrub,15,15,9
911cb4b5-c608-479c-9dde-579cc92c14c3,upland_grassland,2013,N75,I1,Shrub,16,17,11
ae29885c-6df2-4604-a654-33373fedc9e3,upland_grassland,2013,N75,I1,Shrub,16,17,11
e28cc356-5059-4107-a882-50c65e27a1e2,upland_grassland,2013,N75,I0,Shrub,15,15,9
501b6a73-9d9a-4442-8096-0e2bd383fb20,upland_grassland,2013,N75,,Shrub,,,
e4939ef8-05ac-4ab9-a0c0-2a6dd9c3f901,lowland_grassland,2016,N50,I0,Shrub,9,9,5
d17206a0-446e-4535-87ae-f8e5213fc931,not_recorded,2013,N75,I0,Shrub,15,15,9
3ec9f55f-94e8-47f3-91e8-159ae3cc53c5,lowland_grassland,2016,N50,I0,Herb,12,10,6
4f64b774-7916-4baa-9262-3087fe40709a,upland_grassland,2013,N75,I0,Shrub,15,15,9
9e4dcb4e-2a76-4f41-be79-20a40158f20f,upland_grassland,2013,N75,,Herb,,,
4e95966c-04ac-43ba-b702-8e7e029828c0,upland_grassland,2013,N75,I0,Shrub,15,15,9
01c326a0-decc-4267-bf8d-eb616b349b4b,upland_grassland,2013,N75,,Shrub,,,
ff3ab2af-d4d8-45ea-8dae-2857da3b2fbd,lowland_grassland,2013,N75,I1,Shrub,16,17,11
850f3c3b-1ccc-463b-9383-2b2ee737f0bd,upland_grassland,2013,N75,I0,Shrub,15,15,9
dbcf654e-8c02-4b46-a242-a181b6fd52be,not_recorded,2013,N75,,Shrub,,,
ca703c85-a582-4541-b8df-de95c7252d98,lowland_grassland,2013,N75,,Herb,,,
4cde238b-8efa-48b7-b506-f9dc573eabe0,lowland_grassland,2016,N75,I0,Herb,18,16,10
eb82b518-d2c7-4f11-8ca4-98b0db523b1b,upland_grassland,2013,N75,I1,Shrub,16,17,11
d6919482-c555-4222-8466-c585384c8ca2,upland_grassland,2016,N50,I0,Shrub,9,9,5
5215b56a-c267-4464-954d-69245b3a6b2f,upland_grassland,2013,N75,I1,Herb,19,18,12
bd51555e-86ab-46ba-9fdc-a2a73d3c5048,upland_grassland,2016,N50,,Herb,,,
f78c2dee-8df8-48c9-827a-57a70b16557a,lowland_grassland,2013,N75,I0,Shrub,15,15,9
4d299364-001a-4ac1-8ff5-55aa922dce41,lowland_grassland,2016,N75,I1,Shrub,16,17,11
dc358747-4f44-44e0-8cbe-60fa30fe36d0,lowland_grassland,2013,N75,I1,Herb,19,18,12
f4a18528-b2f8-4ea3-9303-80ee29db41dd,upland_grassland,2016,N75,I0,Herb,18,16,10
57c1137d-eb7d-453b-b7d3-44a8c5ab345a,not_recorded,2013,N75,I0,Herb,18,16,10
1d2a1e8d-6446-4877-bae7-dbaa1a47bec4,not_recorded,2016,N75,,Herb,,,
346e38d3-83a8-41de-89dc-5e05beab8aa0,upland_grassland,2013,N75,I0,Herb,18,16,10
6be51da9-a29c-4222-8b08-7f8e4ff9efc1,upland_grassland,2013,N75,I1,Shrub,16,17,11
833ac3f3-e752-473a-9425-ed3e67c3478d,upland_grassland,2013,N75,I0,Shrub,15,15,9
39996b53-f6c8-46e9-8234-b01c9b0f0b32,upland_grassland,2013,N75,I1,Herb,19,18,12
72a9833d-bf98-4155-89f3-a6523d7c206e,upland_grassland,2013,N75,I0,Shrub,15,15,9
8830b31f-bfdf-4970-b8d6-efe68c4a24e7,upland_grassland,2013,N75,I1,Shrub,16,17,11
875b0299-6f9a-4271-86d3-8190ad5ba2ab,wet_meadow,2013,N75,,Shrub,,,
58387084-ef69-43c6-be2e-82b67b9f05f5,not_recorded,2013,N50,I1,Shrub,10,11,7
e3044aa3-38b4-4f5c-a425-48c4fea43de6,not_recorded,2013,N75,,Herb,,,
9a0693fc-791f-46fa-b908-0c7f7cf76f3c,upland_grassland,2013,N75,,Shrub,,,
2813da31-35dc-4562-829b-b1b0882d0824,upland_grassland,2013,N75,I1,Shrub,16,17,11
a2ff6277-72c5-43a1-81f6-36dd860f364c,upland_grassland,2013,N75,,Shrub,,,
11e1c220-2a89-497e-9f54-9acde8aa4605,upland_grassland,2013,N75,I1,Shrub,16,17,11
c37046f8-9f6c-410c-983b-dac280cead6b,upland_grassland,2013,N75,I0,Shrub,15,15,9
20a306e5-6fa0-44e3-b302-73b0671bd3aa,upland_grassland,2016,N50,I0,Shrub,9,9,5
8e1d3225-55fb-4c2c-be8b-5b7f4fd820e1,lowland_grassland,2013,N75,,Herb,,,
12a64dd5-c854-440d-91ea-ca75e3dcb2c4,lowland_grassland,2016,N50,I0,Herb,12,10,6
7bb18b6c-4497-48c2-a1ed-d600067a4146,upland_grassland,2013,N25,,Herb,,,
0294184d-032c-4bc2-ac34-c7d5dc7ea057,upland_grassland,2016,N50,,Herb,,,
4a82cfd7-e6dd-4c1a-9a41-2d5f39011e3c,upland_grassland,2013,N75,,Shrub,,,
53b531d7-837a-4aab-bcd4-f410ed9208d6,lowland_grassland,2016,N75,I0,Shrub,15,15,9
200e8122-a6b4-4512-96aa-e95f4364c0a6,lowland_grassland,2013,N75,I0,Herb,18,16,10
b5408001-d93a-4426-b483-d3cab5e14262,lowland_grassland,2016,N50,I0,Shrub,9,9,5
89d23108-21f0-4d16-9938-3f148ae7e9dd,upland_grassland,2013,N75,I0,Shrub,15,15,9
7bb4c8a7-3c66-4901-9edd-b254deeae78d,upland_grassland,2016,N50,I0,Shrub,9,9,5
04b23a0e-8184-48c7-bee6-97b41fc8e701,upland_grassland,2013,N75,I0,Shrub,15,15,9
bba11991-825a-46a6-b25b-cdff1a66c810,upland_grassland,2016,N75,I0,Shrub,15,15,9
67740458-824f-4d03-aa45-5088af86694b,upland_grassland,2013,N75,I0,Herb,18,16,10
3c7bc518-b244-47f0-a3e8-c9addb081424,upland_grassland,2016,N50,I1,Herb,13,12,8
dbe69810-2ad0-4fc4-8f3a-ec89e4583adb,upland_grassland,2013,N75,,Shrub,,,
25e348bd-344d-4f4f-b1e6-117b667250e6,lowland_grassland,2016,N50,I0,Herb,12,10,6
2f410173-1e82-4d9c-a81c-da3dac12d467,upland_grassland,2013,N75,I0,Shrub,15,15,9
7948f8af-26ed-452f-8938-f4e474f66f94,upland_grassland,2013,N75,,Shrub,,,
38831b92-4686-44d1-953f-937cc6de7f6e,lowland_grassland,2013,N75,I0,Herb,18,16,10
d0cd94ca-42c0-4be8-8810-3bc19a8f2ead,upland_grassland,2013,N75,I1,Herb,19,18,12
b231d567-8224-4d52-9e8b-fd2912f4f4ad,upland_grassland,2013,N75,I0,Herb,18,16,10
7269fa5c-8a9a-4da0-a71f-ba511bd15fc6,upland_grassland,2013,N0,I1,Shrub,2,3,4
fcf89605-ef26-4324-acf8-dd769e0a4523,upland_grassland,2013,N75,I0,Shrub,15,15,9
fa334a0c-5dbd-4bc4-89b2-badadf606170,upland_grassland,2013,N75,I0,Shrub,15,15,9
22dfe709-6d82-4930-ad02-852c71a3da7c,lowland_grassland,2013,N75,I0,Herb,18,16,10
bbce3bde-c0f8-4cb2-8f10-c2eb1d483d71,lowland_grassland,2013,N75,I0,Shrub,15,15,9
276f20c0-b70c-4f53-b32d-b95d07cf11f7,upland_grassland,2013,N25,I0,Shrub,5,5,5
eab47fc7-a182-4fb4-82a5-4402858f8018,upland_grassland,2013,N50,I0,Shrub,9,9,5
cba529df-d137-40cf-8bc5-d0b83257d25d,upland_grassland,2013,N75,,Shrub,,,
fdff5402-5baa-4d46-8f1e-15c0e68834af,upland_grassland,2013,N75,,Shrub,,,
bb8ed1d2-21c4-401d-b390-73695a76cbb2,upland_grassland,2013,N75,,Herb,,,
ce7c088f-3875-4c42-b4a9-318240be258d,lowland_grassland,2016,N75,I0,Shrub,15,15,9
328409ab-8d1a-48c8-b032-3a176bc41756,upland_grassland,2013,N75,I0,Shrub,15,15,9
54a20f31-6ce5-4da4-b9ed-dfbb12231c7c,brush_prairie,2016,N25,I0,Herb,7,6,6
52d7eb10-6a87-467f-aab9-6c8348c25a8e,upland_grassland,2013,N75,I0,Shrub,15,15,9
8798594a-227d-4f76-ae77-86de425cdc49,upland_grassland,2016,N75,I0,Shrub,15,15,9
56124ca6-fb53-4e9f-8295-6b1bdbb4edc1,lowland_grassland,2013,N75,,Shrub,,,
68f8c80d-02cf-4f20-8ed8-a67b6635d02f,brush_prairie,2016,N25,I0,Shrub,5,5,5
4b10a0e2-3f53-4abc-86da-d95b48638802,lowland_grassland,2013,N75,I0,Shrub,15,15,9
14905a4d-9003-4e9c-a924-91fc8be269b5,brush_prairie,2016,N0,I0,Shrub,1,1,1
3b96119d-b20c-4596-8b98-5ac7630180e9,lowland_grassland,2013,N75,,Shrub,,,
eb49b289-de33-4710-86fe-f82bda2b5fad,lowland_grassland,2016,N50,I0,Shrub,9,9,5
acc869d9-150a-487b-9dbb-a73f67749203,not_recorded,2013,N75,I1,Shrub,16,17,11
d2e75625-89f0-421b-abe7-b66f5fbe1f19,lowland_grassland,2013,N75,I1,Herb,19,18,12
f8f353c2-c338-4b71-8bb8-c6d291484cad,lowland_grassland,2016,N75,I0,Herb,18,16,10
1205475c-c35c-4ce2-bba3-238cdf8992fd,upland_grassland,2013,N75,I0,Shrub,15,15,9
7ac838d9-5f5b-42f4-b036-0c01df488f3c,brush_prairie,2016,N50,,Shrub,,,
35a57cf2-f7aa-4bd0-9549-d63fde9daa9d,upland_grassland,2013,N75,I0,Shrub,15,15,9
6b7bcb21-ae64-49cb-9d84-649cc10bf4ff,upland_grassland,2013,N75,,Herb,,,
8ac73b49-e40e-498c-af11-502873784fa9,upland_grassland,2013,N75,I0,Shrub,15,15,9
699b2398-ea22-4c86-9e2c-ddae3c6e5ecb,upland_grassland,2013,N75,I0,Shrub,15,15,9
bfd4c5fd-621b-4376-8076-06d8dc73bb1c,upland_grassland,2013,N75,I0,Shrub,15,15,9
092c4b55-0818-4192-a63d-834c3490886b,upland_grassland,2013,N75,,Shrub,,,
ed346237-2b40-4505-ae24-536858655593,upland_grassland,2013,N75,I0,Shrub,15,15,9
e9c03fc8-0327-4c58-9287-bae512db9e0c,wet_meadow,2013,N75,I0,Herb,18,16,10
50941be1-d13c-48d1-9439-75907c4a682b,upland_grassland,2013,N75,,Shrub,,,
d0c0cf3d-87df-4984-bab2-a776fe8a2512,upland_grassland,2013,N75,,Shrub,,,
e014d556-040e-4639-a177-eb0a0ad080d9,lowland_grassland,2013,N75,I0,Shrub,15,15,9
debfb672-55e0-49d3-bd27-c4ca833b1f1a,upland_grassland,2013,N75,I0,Shrub,15,15,9
861f9ca6-eecd-40f0-b188-499b56ad810d,upland_grassland,2013,N75,I0,Shrub,15,15,9
9433bd2f-ca9e-4d0d-8c63-97f6824b0032,upland_grassland,2013,N75,,Shrub,,,
d7363419-77af-4717-b4be-2d356b0bb736,upland_grassland,2013,N75,I1,Shrub,16,17,11
39e9dc38-d839-4f97-9f72-3a28998f4e10,upland_grassland,2013,N75,I0,Shrub,15,15,9
e2cc5909-c72d-4a8b-9a8e-ab3d992b6f2d,upland_grassland,2013,N75,,Shrub,,,
afa4f896-102d-4bb1-80aa-0a36f14d868d,upland_grassland,2013,N75,I0,Shrub,15,15,9
e12854dd-bfb0-4bd4-91fd-535e0b23494a,upland_grassland,2013,N75,I0,Shrub,15,15,9
a3bcc342-068f-489e-8326-6c235a9c3d33,upland_grassland,2013,N75,I1,Shrub,16,17,11
a3dd05ad-ab3f-42fe-9c87-0c3d3cef2554,upland_grassland,2013,N75,I0,Shrub,15,15,9
102c3eb6-fe1b-4567-8119-84a1710ab1a6,brush_prairie,2016,N50,I1,Shrub,10,11,7
96ac2b2c-597a-43a5-af68-af3e1e297ca1,upland_grassland,2013,N75,I0,Shrub,15,15,9
95f6bf43-2ada-417b-9814-54828b760188,brush_prairie,2016,N50,I1,Shrub,10,11,7
7ef23fc3-a99d-45be-8586-4845910327ec,upland_grassland,2017,N75,I1,Shrub,16,17,11
8565307e-e56a-4fbf-81d6-d393cbc20d34,upland_grassland,2013,N75,I0,Herb,18,16,10
976099af-2dfb-4c6c-af11-46a720afd58b,lowland_grassland,2016,N50,I0,Herb,12,10,6
5ae117db-fbe0-4daf-b350-d48cf205150d,upland_grassland,2017,N75,I0,Herb,18,16,10
b77ff5c7-d468-4935-bafd-d7f4618ab322,upland_grassland,2013,N75,I0,Shrub,15,15,9
4a3a329c-1827-4333-8c76-001b86a29a35,upland_grassland,2016,N50,I1,Shrub,10,11,7
0ede6328-be83-495a-af8a-05d556734809,upland_grassland,2017,N75,I1,Herb,19,18,12
cbbccacd-df78-4414-ba61-d6ffa3d510b3,lowland_grassland,2013,N75,I0,Herb,18,16,10
f9cb8096-b45a-4235-acd1-9706b9332ee8,upland_grassland,2016,N50,I0,Shrub,9,9,5
05116942-68cf-4d8f-ac83-3d4c04404d85,upland_grassland,2017,N75,I0,Shrub,15,15,9
7866115e-4bd2-4b04-80d4-c10f211cf657,lowland_grassland,2013,N75,I0,Shrub,15,15,9
5ba0ab17-487f-443e-aa66-b04c42fcb2bb,brush_prairie,2016,N0,I1,Shrub,2,3,4
e5488ffb-2118-4a2d-8406-69c293b21e47,upland_grassland,2017,N75,I0,Shrub,15,15,9
d0f56cdd-0a64-4f11-aa6b-4b38c973a4b6,upland_grassland,2013,N75,I0,Shrub,15,15,9
6fd85024-50dc-4e4d-960a-ef63144d129a,brush_prairie,2016,N50,I1,Shrub,10,11,7
dc32cf03-a05a-4106-9dd3-953cab46e5ca,upland_grassland,2018,N75,I1,Shrub,16,17,11
49b86325-1d77-4216-82d6-af60106a121e,upland_grassland,2013,N75,I0,Shrub,15,15,9
8566858d-e858-4abc-bfb0-67bd11c19e6c,brush_prairie,2016,N50,,Shrub,,,
bdd2ad6d-bb43-494b-86c1-d587ff2b9ad2,not_recorded,2018,N50,I0,Shrub,9,9,5
4e068563-dba3-487c-9dc5-0f3cbefc2caf,upland_grassland,2013,N75,I0,Shrub,15,15,9
4bedf7bc-cc51-4391-b0b5-d52ea7c3f98e,wet_meadow,2013,N75,I0,Shrub,15,15,9
3ca42239-01e2-4ff0-b4da-895333cb3416,upland_grassland,2013,N75,I0,Shrub,15,15,9
5ff4b626-c196-45e1-93ef-772f2ad96f4d,upland_grassland,2013,N75,,Herb,,,
f81738f4-9ef2-4c5f-9ce8-5f16228f2ba1,upland_grassland,2013,N75,,Shrub,,,
e60a1de4-b323-494d-a838-29d8874e4424,upland_grassland,2013,N75,,Herb,,,
5770f8f3-2514-432a-ae6e-1a7ff45a4150,upland_grassland,2013,N75,I0,Shrub,15,15,9
0709fbd0-c445-47ea-89c2-40240bcf32fa,lowland_grassland,2013,N75,,Herb,,,
1d012681-da88-4c79-a97d-48ea0a3c27a1,wet_meadow,2013,N75,,Shrub,,,
8fcb639d-e2d0-43c7-b428-2bcd0be31a51,upland_grassland,2013,N75,I0,Shrub,15,15,9
a8237941-7566-4be4-bac4-f902c075c795,upland_grassland,2013,N75,I0,Shrub,15,15,9
7e3977f8-d0b6-4901-9cd6-5a68691f5adc,upland_grassland,2013,N50,I0,Shrub,9,9,5
7a5e895f-b502-4976-83f4-0a112b2cbdad,upland_grassland,2013,N75,,Shrub,,,
fed768a7-ec54-4a74-9386-8239bebdae19,lowland_grassland,2016,N75,I0,Shrub,15,15,9
eff0ab1c-79c3-454d-804f-1dc6ef150f35,brush_prairie,2016,N75,I0,Shrub,15,15,9
ba4cc7a4-9199-4007-9afa-9b9e42b7a517,not_recorded,2018,N75,I1,Shrub,16,17,11
1b49a9c8-5070-41e9-9f62-af47f87f2966,upland_grassland,2013,N75,I1,Herb,19,18,12
d175ed2b-18ca-4624-b6c9-c2f11602924a,lowland_grassland,2016,N75,I0,Shrub,15,15,9
8ebc1955-24c3-434d-b35b-997a349c43b4,upland_grassland,2018,N75,I0,Herb,18,16,10
0342e087-f298-4044-b6e2-0dc16b1e537c,upland_grassland,2013,N75,I0,Shrub,15,15,9
668e74de-dde1-4fcf-a62a-c9fdabc34536,upland_grassland,2013,N75,,Shrub,,,
3d1dcb85-7b79-4427-bd13-6335619b4583,upland_grassland,2013,N75,I0,Shrub,15,15,9
ff4e6cf1-3712-4d2c-be0a-549a4baf5748,upland_grassland,2013,N75,I0,Shrub,15,15,9
7647550a-768b-4af5-bfd7-bd05b6a98f05,upland_grassland,2013,N75,I0,Shrub,15,15,9
2d392029-a153-47eb-b8e9-4c6384c51a73,upland_grassland,2013,N75,I0,Shrub,15,15,9
d5c679d6-3091-4584-b8b9-3076982aaab0,upland_grassland,2013,N75,I0,Shrub,15,15,9
34fd915e-8035-4eba-9a67-4dc8e5294a4d,upland_grassland,2013,N75,,Shrub,,,
db447224-1785-4409-a5e8-8904ed716d10,upland_grassland,2017,N75,,Shrub,,,
9e651e1e-6ad0-4679-8ed7-abd374cbb85b,upland_grassland,2013,N75,,Shrub,,,
2f2c5e58-911b-4607-88c3-9b1dd1f085d1,upland_grassland,2013,N75,I0,Shrub,15,15,9
8a73b694-1b99-4c3a-81b0-0fecd3109c39,upland_grassland,2017,N75,,Shrub,,,
2d619bbe-cb1d-43a9-8e5a-f2b67bd6e0a5,upland_grassland,2013,N75,I0,Shrub,15,15,9
608624e8-36ce-4530-8364-012ada11e5b8,upland_grassland,2017,N75,I0,Shrub,15,15,9
c72f1f13-d868-430e-8284-c7c9116539d5,upland_grassland,2013,N75,,Herb,,,
26c943ce-ff33-41c4-806e-fa6983364c3d,upland_grassland,2017,N75,,Herb,,,
0112b86f-7722-4028-a430-bd177091c3d8,upland_grassland,2013,N75,I0,Shrub,15,15,9
c9b90a49-0eeb-436e-a5b9-b967fe72ec9f,upland_grassland,2017,N75,,Shrub,,,
fbe420a0-de21-4e20-941f-3d758c6210fa,upland_grassland,2013,N75,I0,Shrub,15,15,9
9133dfef-7d1b-42bc-97a5-9a90147cfc12,upland_grassland,2016,N50,I1,Herb,13,12,8
f6b23e26-cddc-40e7-a312-46c860e64564,upland_grassland,2017,N75,I0,Herb,18,16,10
143d46dc-61a6-4379-a265-7e6cf6928899,wet_meadow,2013,N75,,Herb,,,
0cf85bff-955b-4d83-9e58-a14686bd51dd,wet_meadow,2013,N75,,Herb,,,
c3bf3b50-a27c-4671-88de-31fd975c6de6,wet_meadow,2013,N75,,Herb,,,
f703dedb-6201-406c-8bb7-1d1ece6c87c8,wet_meadow,2013,N75,I0,Shrub,15,15,9
a483587f-de3c-4599-a8f4-8d908843ea84,wet_meadow,2013,N75,,Herb,,,
7b99827c-a50d-4999-89c3-87bf99640885,upland_grassland,2013,N75,,Shrub,,,
f88e3c1d-7ad6-4c36-9777-b05b5521199f,wet_meadow,2013,N75,,Herb,,,
abd542ee-fab9-4287-bc89-b2d202ab3cf8,not_recorded,2013,N75,I0,Shrub,15,15,9
39a93afc-56eb-4ad5-8566-4347b7cfac6c,wet_meadow,2013,N75,,Herb,,,
a1a51c50-a6ba-4a2f-85b8-ffc7a1baf323,lowland_grassland,2013,N75,,Shrub,,,
0e7b0444-23e4-41ae-a41b-2374813a55cd,not_recorded,2013,N75,,Shrub,,,
5d32eb27-4d72-4cb9-b425-3caa85a8e6c8,not_recorded,2013,N75,I0,Herb,18,16,10
5002e286-e474-417b-8cff-ccd7ce6b4ecb,upland_grassland,2013,N75,I0,Shrub,15,15,9
9af04d15-8bae-44f4-a105-4d4f7cdd7484,wet_meadow,2013,N75,I0,Shrub,15,15,9
dad71e16-c3c7-427a-b2e8-31a0f8582d6f,wet_meadow,2013,N75,,Shrub,,,
8afe950d-5c62-489e-987b-850150cd446d,lowland_grassland,2013,N75,I0,Shrub,15,15,9
97e03bd7-c104-474f-9e92-712470f2abf4,wet_meadow,2013,N75,,Shrub,,,
9dcf4be0-d081-43c6-84a9-71dfba1308ee,lowland_grassland,2013,N75,I0,Shrub,15,15,9
a37fbfae-dc35-40e9-a98a-75dec02b8aa6,lowland_grassland,2013,N75,I0,Shrub,15,15,9
0097bb34-6892-4f5c-9ff0-8ab6e9bc37f6,lowland_grassland,2016,N75,I0,Herb,18,16,10
af7b0106-565d-4e97-b736-173277f166b7,lowland_grassland,2013,N75,I0,Shrub,15,15,9
049df683-58cf-4fa8-8f1b-d558cd0a93de,lowland_grassland,2016,N50,I0,Shrub,9,9,5
d60deb31-780d-410e-8fb5-a42af438855e,lowland_grassland,2013,N75,,Shrub,,,
8638a9d5-127a-4360-bb0d-a251905faa84,lowland_grassland,2016,N75,I0,Shrub,15,15,9
88802651-795a-4699-b96c-1d40031a289e,lowland_grassland,2013,N75,,Herb,,,
2dceacce-7359-47f9-8c71-c4051df23fcc,wet_meadow,2016,N75,,Herb,,,
85bec777-3852-410f-9cec-74d46b1e843e,lowland_grassland,2013,N75,I1,Shrub,16,17,11
61d2b697-9ef9-4e1d-aa88-d689ed72d8db,upland_grassland,2016,N50,I1,Shrub,10,11,7
fd49e56d-4dfb-4246-962d-6533cfa0a6ff,upland_grassland,2013,N75,,Shrub,,,
e03db2c0-a3bc-41b2-9930-788ea86652a7,lowland_grassland,2016,N75,,Shrub,,,
60e8a0e8-eab4-416e-9644-64fc08bcb73b,lowland_grassland,2013,N75,I0,Shrub,15,15,9
ef140145-3a5c-44fc-b2b7-3cd041f2c25e,brush_prairie,2016,N50,I0,Shrub,9,9,5
232be27a-6700-4ab0-a2c9-841c61a131d9,wet_meadow,2013,N75,,Herb,,,
9ba4934d-007e-4981-9b9e-e8f4070c131a,wet_meadow,2016,N75,,Herb,,,
