site_id,mgmt_unit_id,survey_year,action,native_cover,native_indicators,plant_community,state,state_daren,state_condensed,state_binary
5,38,2019,Rest,N75,I1,Herb,19,18,12,8
5,38,2019,Rest,N75,I1,Herb,19,18,12,8
5,38,2019,Rest,N75,I1,Herb,19,18,12,8
5,38,2019,Rest,N50,I1,Herb,13,12,8,8
5,38,2019,Rest,N75,I0,Herb,18,16,10,6
5,38,2019,Rest,N50,I1,Herb,13,12,8,8
5,38,2019,Rest,N25,I1,Herb,8,8,8,4
5,38,2008,Rest,N75,I1,Herb,19,18,12,8
5,38,2008,Rest,N75,I1,Herb,19,18,12,8
5,38,2008,Rest,N75,I0,Herb,18,16,10,6
5,38,2008,Rest,N75,I2,Herb,20,20,12,8
5,38,2008,Rest,N75,I1,Herb,19,18,12,8
5,38,2008,Rest,N75,I1,Herb,19,18,12,8
5,38,2008,Rest,N75,I1,Herb,19,18,12,8
5,38,2008,Rest,N75,I0,Herb,18,16,10,6
5,38,2008,Rest,N75,I0,Herb,18,16,10,6
5,38,2008,Rest,N75,I2,Herb,20,20,12,8
5,38,2008,Rest,N75,I1,Herb,19,18,12,8
5,38,2008,Rest,N75,I1,Herb,19,18,12,8
5,38,2008,Rest,N75,I1,Herb,19,18,12,8
5,38,2008,Rest,N75,I1,Herb,19,18,12,8
5,38,2008,Rest,N75,I0,Herb,18,16,10,6
5,38,2011,Rest,N75,I2,Herb,20,20,12,8
5,38,2011,Rest,N75,I0,Herb,18,16,10,6
5,38,2011,Rest,N75,I1,Herb,19,18,12,8
5,38,2011,Rest,N75,I1,Herb,19,18,12,8
5,38,2011,Rest,N75,I1,Herb,19,18,12,8
5,38,2011,Rest,N75,I1,Herb,19,18,12,8
5,38,2011,Rest,N75,I1,Herb,19,18,12,8
5,38,2011,Rest,N75,I1,Herb,19,18,12,8
5,38,2011,Rest,N75,I1,Herb,19,18,12,8
5,38,2011,Rest,N75,I1,Herb,19,18,12,8
5,38,2011,Rest,N75,I0,Herb,18,16,10,6
5,38,2011,Rest,N75,I1,Herb,19,18,12,8
5,38,2011,Rest,N75,I0,Herb,18,16,10,6
5,38,2011,Rest,N75,I1,Shrub,16,17,11,7
5,38,2011,Rest,N75,I0,Herb,18,16,10,6
5,38,2014,Rest,N75,I1,Herb,19,18,12,8
5,38,2014,Rest,N75,I0,Herb,18,16,10,6
5,38,2014,Rest,N75,I0,Herb,18,16,10,6
5,38,2014,Rest,N75,I1,Herb,19,18,12,8
5,38,2014,Rest,N75,I1,Herb,19,18,12,8
5,38,2014,Rest,N75,I1,Herb,19,18,12,8
5,38,2014,Rest,N75,I1,Herb,19,18,12,8
5,38,2014,Rest,N75,I1,Herb,19,18,12,8
5,38,2014,Rest,N75,I1,Herb,19,18,12,8
5,38,2014,Rest,N75,I1,Herb,19,18,12,8
5,38,2014,Rest,N75,I1,Herb,19,18,12,8
5,38,2014,Rest,N75,I1,Herb,19,18,12,8
5,38,2014,Rest,N75,I0,Herb,18,16,10,6
5,38,2014,Rest,N75,I0,Herb,18,16,10,6
5,38,2014,Rest,N75,I0,Herb,18,16,10,6
47,143,2019,Rest,N50,I0,Herb,12,10,6,6
47,143,2019,Rest,N75,I1,Herb,19,18,12,8
47,143,2019,Rest,N25,I0,Herb,7,6,6,2
47,143,2019,Rest,N0,I0,Herb,3,2,2,2
47,143,2010,Rest,N50,I1,Herb,13,12,8,8
47,143,2010,Rest,N75,I1,Herb,19,18,12,8
47,143,2010,Rest,N0,I0,Shrub,1,1,1,1
47,143,2010,Rest,N25,I1,Shrub,6,7,7,3
47,143,2010,Burn,N50,I1,Herb,13,12,8,8
47,143,2010,Burn,N75,I1,Herb,19,18,12,8
47,143,2010,Burn,N0,I0,Shrub,1,1,1,1
47,143,2010,Burn,N25,I1,Shrub,6,7,7,3
47,143,2016,Burn,N0,I0,Herb,3,2,2,2
47,143,2016,Burn,N75,I1,Herb,19,18,12,8
47,143,2016,Burn,N0,I0,Herb,3,2,2,2
47,143,2016,Burn,N0,I0,Herb,3,2,2,2
47,143,2016,Burn,N0,I0,Herb,3,2,2,2
47,143,2016,Burn,N75,I1,Herb,19,18,12,8
47,143,2016,Burn,N0,I0,Herb,3,2,2,2
47,143,2016,Burn,N0,I0,Herb,3,2,2,2
47,144,2019,Graze,N50,I0,Herb,12,10,6,6
47,144,2019,Graze,N50,I2,Herb,14,14,8,8
47,144,2019,Graze,N50,I0,Herb,12,10,6,6
47,144,2019,Graze,N75,I1,Herb,19,18,12,8
47,144,2019,Graze,N50,I1,Herb,13,12,8,8
47,144,2019,Graze,N50,I1,Herb,13,12,8,8
47,144,2019,Graze,N50,I1,Herb,13,12,8,8
47,144,2019,Graze,N0,I0,Herb,3,2,2,2
47,144,2019,Graze,N50,I0,Herb,12,10,6,6
47,144,2019,Graze,N50,I2,Herb,14,14,8,8
47,144,2019,Graze,N50,I0,Herb,12,10,6,6
47,144,2019,Graze,N75,I1,Herb,19,18,12,8
47,144,2019,Graze,N50,I1,Herb,13,12,8,8
47,144,2019,Graze,N50,I1,Herb,13,12,8,8
47,144,2019,Graze,N50,I1,Herb,13,12,8,8
47,144,2019,Graze,N0,I0,Herb,3,2,2,2
47,144,2010,Rest,N25,I1,Herb,8,8,8,4
47,144,2010,Rest,N25,I1,Herb,8,8,8,4
47,144,2010,Rest,N50,I1,Herb,13,12,8,8
47,144,2010,Rest,N50,I2,Herb,14,14,8,8
47,144,2010,Rest,N25,I1,Herb,8,8,8,4
47,144,2010,Rest,N50,I1,Herb,13,12,8,8
47,144,2010,Rest,N25,I1,Herb,8,8,8,4
47,144,2010,Rest,N50,I0,Herb,12,10,6,6
47,144,2016,Graze,N25,I0,Herb,7,6,6,2
47,144,2016,Graze,N50,I1,Herb,13,12,8,8
47,144,2016,Graze,N25,I1,Herb,8,8,8,4
47,144,2016,Graze,N0,I1,Herb,4,4,3,4
47,144,2016,Graze,N0,I0,Herb,3,2,2,2
47,144,2016,Graze,N0,I1,Herb,4,4,3,4
47,144,2016,Graze,N75,I1,Herb,19,18,12,8
47,144,2016,Graze,N75,I0,Herb,18,16,10,6
19,74,2019,Rest,N75,I0,Herb,18,16,10,6
19,74,2019,Rest,N75,I2,Herb,20,20,12,8
19,74,2019,Rest,N75,I1,Herb,19,18,12,8
19,74,2019,Rest,N75,I1,Herb,19,18,12,8
19,74,2019,Rest,N50,I1,Herb,13,12,8,8
19,74,2011,Rest,N75,I0,Herb,18,16,10,6
19,74,2011,Rest,N0,I0,Herb,3,2,2,2
19,74,2011,Rest,N75,I1,Herb,19,18,12,8
19,74,2012,Burn,N75,I1,Herb,19,18,12,8
19,74,2012,Burn,N50,I1,Herb,13,12,8,8
19,74,2012,Burn,N75,I1,Herb,19,18,12,8
19,74,2013,Rest,N75,I0,Herb,18,16,10,6
19,74,2013,Rest,N25,I1,Herb,8,8,8,4
19,74,2013,Rest,N75,I1,Herb,19,18,12,8
19,74,2014,Rest,N75,I1,Herb,19,18,12,8
19,74,2014,Rest,N25,I1,Herb,8,8,8,4
19,74,2014,Rest,N75,I0,Herb,18,16,10,6
19,74,2015,Rest,N75,I1,Herb,19,18,12,8
19,74,2015,Rest,N25,I1,Herb,8,8,8,4
19,74,2015,Rest,N75,I1,Herb,19,18,12,8
19,74,2016,Rest,N75,I0,Herb,18,16,10,6
19,74,2016,Rest,N75,I0,Herb,18,16,10,6
19,74,2016,Rest,N75,I1,Herb,19,18,12,8
19,74,2016,Rest,N75,I2,Herb,20,20,12,8
19,74,2016,Rest,N75,I2,Herb,20,20,12,8
19,74,2017,Rest,N25,I0,Herb,7,6,6,2
19,74,2017,Rest,N25,I1,Herb,8,8,8,4
19,74,2017,Rest,N75,I1,Herb,19,18,12,8
19,74,2017,Rest,N75,I1,Herb,19,18,12,8
19,74,2017,Rest,N50,I1,Herb,13,12,8,8
19,74,2018,Rest,N75,I1,Herb,19,18,12,8
19,74,2018,Rest,N25,I2,Herb,8,8,8,4
19,74,2018,Rest,N75,I1,Herb,19,18,12,8
19,74,2018,Rest,N75,I1,Herb,19,18,12,8
19,74,2018,Rest,N25,I2,Herb,8,8,8,4
19,75,2019,Rest,N75,I2,Herb,20,20,12,8
19,75,2019,Rest,N75,I1,Herb,19,18,12,8
19,75,2019,Rest,N75,I2,Herb,20,20,12,8
19,75,2019,Rest,N75,I0,Herb,18,16,10,6
19,75,2019,Rest,N75,I1,Herb,19,18,12,8
19,75,2011,Rest,N75,I2,Herb,20,20,12,8
19,75,2011,Rest,N75,I1,Herb,19,18,12,8
19,75,2011,Rest,N75,I2,Herb,20,20,12,8
19,75,2011,Rest,N75,I2,Herb,20,20,12,8
19,75,2012,Rest,N75,I2,Herb,20,20,12,8
19,75,2012,Rest,N75,I2,Herb,20,20,12,8
19,75,2012,Rest,N75,I1,Herb,19,18,12,8
19,75,2012,Rest,N75,I1,Herb,19,18,12,8
19,75,2013,Rest,N75,I2,Herb,20,20,12,8
19,75,2013,Rest,N75,I1,Herb,19,18,12,8
19,75,2013,Rest,N75,I1,Herb,19,18,12,8
19,75,2013,Rest,N75,I2,Herb,20,20,12,8
19,75,2014,Burn,N50,I1,Herb,13,12,8,8
19,75,2014,Burn,N75,I0,Herb,18,16,10,6
19,75,2014,Burn,N75,I1,Herb,19,18,12,8
19,75,2014,Burn,N75,I2,Herb,20,20,12,8
19,75,2014,Burn,N50,I1,Herb,13,12,8,8
19,75,2014,Burn,N75,I0,Herb,18,16,10,6
19,75,2014,Burn,N75,I1,Herb,19,18,12,8
19,75,2014,Burn,N75,I2,Herb,20,20,12,8
19,75,2015,Rest,N75,I1,Herb,19,18,12,8
19,75,2015,Rest,N75,I0,Herb,18,16,10,6
19,75,2015,Rest,N75,I2,Shrub,17,19,11,7
19,75,2015,Rest,N75,I2,Herb,20,20,12,8
19,75,2016,Rest,N75,I2,Herb,20,20,12,8
19,75,2016,Rest,N75,I1,Herb,19,18,12,8
19,75,2016,Rest,N75,I2,Herb,20,20,12,8
19,75,2016,Rest,N75,I1,Herb,19,18,12,8
19,75,2016,Rest,N75,I1,Herb,19,18,12,8
19,75,2017,Rest,N75,I2,Herb,20,20,12,8
19,75,2017,Rest,N75,I0,Herb,18,16,10,6
19,75,2017,Rest,N75,I2,Herb,20,20,12,8
19,75,2017,Rest,N75,I2,Herb,20,20,12,8
19,75,2017,Rest,N75,I2,Herb,20,20,12,8
19,75,2018,Rest,N75,I2,Herb,20,20,12,8
19,75,2018,Rest,N75,I2,Herb,20,20,12,8
19,75,2018,Rest,N75,I1,Herb,19,18,12,8
19,75,2018,Rest,N75,I1,Herb,19,18,12,8
19,75,2018,Rest,N75,I1,Herb,19,18,12,8
19,75,2018,Rest,N75,I1,Herb,19,18,12,8
78,253,2019,Burn,N75,I0,Shrub,15,15,9,5
78,253,2019,Burn,N75,I0,Herb,18,16,10,6
78,253,2019,Burn,N75,I0,Shrub,15,15,9,5
78,253,2019,Burn,N75,I0,Herb,18,16,10,6
78,253,2019,Burn,N75,I0,Shrub,15,15,9,5
78,254,2019,Burn,N75,I0,Shrub,15,15,9,5
78,254,2019,Burn,N75,I0,Shrub,15,15,9,5
78,254,2019,Burn,N75,I0,Shrub,15,15,9,5
78,254,2019,Burn,N75,I0,Shrub,15,15,9,5
78,255,2019,Burn,N75,I1,Shrub,16,17,11,7
78,255,2019,Burn,N75,I0,Shrub,15,15,9,5
78,255,2019,Burn,N75,I1,Shrub,16,17,11,7
78,255,2019,Burn,N75,I0,Shrub,15,15,9,5
78,255,2019,Burn,N75,I0,Shrub,15,15,9,5
77,256,2019,Rest,N75,I1,Herb,19,18,12,8
77,256,2019,Rest,N75,I0,Herb,18,16,10,6
77,256,2019,Rest,N75,I0,Herb,18,16,10,6
77,256,2019,Rest,N75,I0,Shrub,15,15,9,5
77,256,2019,Rest,N50,I0,Shrub,9,9,5,5
77,257,2019,Rest,N50,I0,Shrub,9,9,5,5
77,257,2019,Rest,N75,I1,Shrub,16,17,11,7
77,257,2019,Rest,N50,I1,Shrub,10,11,7,7
77,257,2019,Rest,N75,I0,Herb,18,16,10,6
77,258,2019,Rest,N75,I0,Shrub,15,15,9,5
77,258,2019,Rest,N75,I0,Herb,18,16,10,6
77,258,2019,Rest,N75,I0,Herb,18,16,10,6
77,258,2019,Rest,N75,I0,Herb,18,16,10,6
77,258,2019,Rest,N75,I0,Herb,18,16,10,6
79,260,2019,Rest,N0,I0,Shrub,1,1,1,1
79,260,2019,Rest,N0,I0,Herb,3,2,2,2
79,260,2019,Rest,N0,I0,Herb,3,2,2,2
79,260,2019,Rest,N75,I1,Shrub,16,17,11,7
79,260,2019,Rest,N0,I1,Herb,4,4,3,4
79,261,2019,Rest,N75,I1,Herb,19,18,12,8
79,261,2019,Rest,N75,I2,Shrub,17,19,11,7
79,261,2019,Rest,N75,I1,Shrub,16,17,11,7
79,261,2019,Rest,N75,I1,Shrub,16,17,11,7
79,261,2019,Rest,N75,I1,Shrub,16,17,11,7
79,262,2019,Burn,N75,I0,Shrub,15,15,9,5
79,262,2019,Burn,N75,I1,Shrub,16,17,11,7
79,262,2019,Burn,N75,I1,Herb,19,18,12,8
79,262,2019,Burn,N0,I0,Herb,3,2,2,2
79,262,2019,Burn,N75,I0,Herb,18,16,10,6
79,263,2019,Burn,N25,I0,Shrub,5,5,5,1
79,263,2019,Burn,N25,I0,Herb,7,6,6,2
79,263,2019,Burn,N50,I1,Shrub,10,11,7,7
79,263,2019,Burn,N75,I0,Herb,18,16,10,6
79,263,2019,Burn,N50,I1,Shrub,10,11,7,7
79,263,2019,Burn,N50,I0,Herb,12,10,6,6
79,263,2019,Burn,N75,I1,Shrub,16,17,11,7
79,263,2019,Burn,N75,I0,Shrub,15,15,9,5
79,264,2019,Burn,N0,I0,Herb,3,2,2,2
79,264,2019,Burn,N50,I0,Shrub,9,9,5,5
79,264,2019,Burn,N50,I1,Herb,13,12,8,8
79,264,2019,Burn,N25,I0,Herb,7,6,6,2
79,264,2019,Burn,N25,I0,Shrub,5,5,5,1
79,265,2019,Burn,N25,I0,Shrub,5,5,5,1
79,265,2019,Burn,N25,I0,Shrub,5,5,5,1
79,265,2019,Burn,N25,I0,Herb,7,6,6,2
79,265,2019,Burn,N75,I0,Shrub,15,15,9,5
79,265,2019,Burn,N50,I0,Herb,12,10,6,6
79,265,2019,Burn,N50,I0,Shrub,9,9,5,5
79,267,2019,Rest,N75,I0,Herb,18,16,10,6
79,267,2019,Rest,N25,I0,Herb,7,6,6,2
79,267,2019,Rest,N75,I0,Herb,18,16,10,6
79,267,2019,Rest,N75,I1,Herb,19,18,12,8
79,267,2019,Rest,N25,I0,Herb,7,6,6,2
79,267,2019,Rest,N50,I0,Herb,12,10,6,6
79,267,2019,Rest,N50,I0,Herb,12,10,6,6
34,104,2019,Rest,N50,I0,Herb,12,10,6,6
34,104,2019,Rest,N50,I1,Herb,13,12,8,8
34,104,2019,Rest,N75,I1,Herb,19,18,12,8
34,104,2019,Rest,N75,I1,Herb,19,18,12,8
34,104,2019,Rest,N0,I1,Herb,4,4,3,4
34,104,2019,Rest,N0,I0,Herb,3,2,2,2
34,104,2019,Rest,N0,I0,Shrub,1,1,1,1
34,104,2019,Rest,N50,I1,Herb,13,12,8,8
34,104,2019,Rest,N50,I0,Herb,12,10,6,6
34,104,2019,Rest,N75,I0,Herb,18,16,10,6
34,104,2019,Rest,N75,I0,Shrub,15,15,9,5
34,104,2019,Rest,N0,I0,Herb,3,2,2,2
34,104,2019,Rest,N75,I0,Shrub,15,15,9,5
34,104,2019,Rest,N0,I1,Herb,4,4,3,4
34,104,2019,Rest,N50,I1,Herb,13,12,8,8
34,104,2019,Rest,N75,I1,Herb,19,18,12,8
34,104,2019,Rest,N75,I0,Herb,18,16,10,6
34,104,2019,Rest,N75,I0,Herb,18,16,10,6
34,104,2019,Rest,N75,I1,Herb,19,18,12,8
34,104,2019,Rest,N0,I0,Herb,3,2,2,2
34,104,2019,Rest,N75,I1,Herb,19,18,12,8
34,104,2019,Rest,N75,I0,Shrub,15,15,9,5
34,104,2019,Rest,N75,I0,Shrub,15,15,9,5
34,104,2019,Rest,N75,I0,Herb,18,16,10,6
34,104,2019,Rest,N50,I1,Shrub,10,11,7,7
34,104,2019,Rest,N75,I1,Herb,19,18,12,8
34,104,2019,Rest,N25,I0,Shrub,5,5,5,1
34,104,2019,Rest,N75,I0,Herb,18,16,10,6
34,104,2019,Rest,N75,I1,Herb,19,18,12,8
34,104,2019,Rest,N50,I0,Herb,12,10,6,6
34,104,2019,Rest,N75,I2,Herb,20,20,12,8
34,104,2019,Rest,N50,I1,Herb,13,12,8,8
34,104,2009,Burn,N0,I0,Shrub,1,1,1,1
34,104,2009,Burn,N50,I0,Shrub,9,9,5,5
34,104,2009,Burn,N75,I2,Herb,20,20,12,8
34,104,2009,Burn,N50,I1,Herb,13,12,8,8
34,104,2009,Burn,N75,I1,Herb,19,18,12,8
34,104,2009,Burn,N50,I0,Herb,12,10,6,6
34,104,2009,Burn,N75,I0,Shrub,15,15,9,5
34,104,2009,Burn,N75,I1,Herb,19,18,12,8
34,104,2009,Burn,N50,I0,Herb,12,10,6,6
34,104,2009,Burn,N25,I0,Herb,7,6,6,2
34,104,2009,Burn,N75,I0,Shrub,15,15,9,5
34,104,2009,Burn,N0,I0,Herb,3,2,2,2
34,104,2009,Burn,N25,I0,Shrub,5,5,5,1
34,104,2009,Burn,N50,I1,Herb,13,12,8,8
34,104,2009,Burn,N50,I1,Herb,13,12,8,8
34,104,2009,Burn,N25,I1,Herb,8,8,8,4
34,104,2009,Burn,N0,I1,Herb,4,4,3,4
34,104,2009,Burn,N50,I1,Herb,13,12,8,8
34,104,2009,Burn,N0,I0,Herb,3,2,2,2
34,104,2009,Burn,N50,I0,Herb,12,10,6,6
34,104,2009,Burn,N50,I0,Shrub,9,9,5,5
34,104,2009,Burn,N75,I0,Herb,18,16,10,6
34,104,2009,Burn,N50,I0,Herb,12,10,6,6
34,104,2009,Burn,N75,I1,Herb,19,18,12,8
34,104,2009,Burn,N75,I1,Herb,19,18,12,8
34,104,2009,Burn,N25,I0,Herb,7,6,6,2
34,104,2009,Burn,N50,I0,Herb,12,10,6,6
34,104,2009,Burn,N75,I1,Herb,19,18,12,8
34,104,2009,Burn,N75,I0,Herb,18,16,10,6
34,104,2009,Burn,N50,I1,Herb,13,12,8,8
34,104,2009,Burn,N25,I0,Herb,7,6,6,2
34,104,2010,Rest,N25,I0,Herb,7,6,6,2
34,104,2010,Rest,N50,I0,Herb,12,10,6,6
34,104,2010,Rest,N50,I1,Herb,13,12,8,8
34,104,2010,Rest,N50,I1,Herb,13,12,8,8
34,104,2010,Rest,N25,I1,Herb,8,8,8,4
34,104,2010,Rest,N25,I1,Shrub,6,7,7,3
34,104,2010,Rest,N25,I0,Herb,7,6,6,2
34,104,2010,Rest,N50,I0,Herb,12,10,6,6
34,104,2010,Rest,N25,I1,Herb,8,8,8,4
34,104,2010,Rest,N50,I1,Herb,13,12,8,8
34,104,2010,Rest,N75,I0,Herb,18,16,10,6
34,104,2010,Rest,N0,I0,Herb,3,2,2,2
34,104,2010,Rest,N50,I0,Herb,12,10,6,6
34,104,2010,Rest,N0,I1,Herb,4,4,3,4
34,104,2010,Rest,N50,I0,Herb,12,10,6,6
34,104,2010,Rest,N50,I1,Herb,13,12,8,8
34,104,2010,Rest,N25,I1,Herb,8,8,8,4
34,104,2010,Rest,N25,I0,Herb,7,6,6,2
34,104,2010,Rest,N25,I1,Herb,8,8,8,4
34,104,2010,Rest,N0,I0,Herb,3,2,2,2
34,104,2010,Rest,N25,I0,Herb,7,6,6,2
34,104,2010,Rest,N50,I1,Shrub,10,11,7,7
34,104,2010,Rest,N50,I0,Herb,12,10,6,6
34,104,2010,Rest,N75,I0,Herb,18,16,10,6
34,104,2010,Rest,N50,I0,Herb,12,10,6,6
34,104,2010,Rest,N75,I1,Herb,19,18,12,8
34,104,2010,Rest,N25,I1,Herb,8,8,8,4
34,104,2010,Rest,N50,I1,Herb,13,12,8,8
34,104,2010,Rest,N25,I1,Herb,8,8,8,4
34,104,2010,Rest,N50,I1,Herb,13,12,8,8
34,104,2010,Rest,N75,I2,Herb,20,20,12,8
34,104,2010,Rest,N25,I0,Herb,7,6,6,2
34,104,2013,Rest,N50,I0,Shrub,9,9,5,5
34,104,2013,Rest,N75,I1,Herb,19,18,12,8
34,104,2013,Rest,N75,I2,Herb,20,20,12,8
34,104,2013,Rest,N75,I1,Herb,19,18,12,8
34,104,2013,Rest,N0,I1,Shrub,2,3,4,3
34,104,2013,Rest,N75,I0,Shrub,15,15,9,5
34,104,2013,Rest,N50,I1,Herb,13,12,8,8
34,104,2013,Rest,N50,I0,Shrub,9,9,5,5
34,104,2013,Rest,N75,I1,Shrub,16,17,11,7
34,104,2013,Rest,N25,I0,Herb,7,6,6,2
34,104,2013,Rest,N0,I0,Herb,3,2,2,2
34,104,2013,Rest,N50,I1,Shrub,10,11,7,7
34,104,2013,Rest,N0,I1,Shrub,2,3,4,3
34,104,2013,Rest,N75,I0,Shrub,15,15,9,5
34,104,2013,Rest,N50,I1,Herb,13,12,8,8
34,104,2013,Rest,N50,I1,Shrub,10,11,7,7
34,104,2013,Rest,N75,I1,Herb,19,18,12,8
34,104,2013,Rest,N75,I0,Herb,18,16,10,6
34,104,2013,Rest,N0,I0,Herb,3,2,2,2
34,104,2013,Rest,N50,I1,Shrub,10,11,7,7
34,104,2013,Rest,N50,I0,Shrub,9,9,5,5
34,104,2013,Rest,N75,I1,Herb,19,18,12,8
34,104,2013,Rest,N75,I1,Shrub,16,17,11,7
34,104,2013,Rest,N75,I1,Herb,19,18,12,8
34,104,2013,Rest,N50,I0,Herb,12,10,6,6
34,104,2013,Rest,N50,I0,Herb,12,10,6,6
34,104,2013,Rest,N75,I1,Herb,19,18,12,8
34,104,2013,Rest,N75,I1,Shrub,16,17,11,7
34,104,2013,Rest,N75,I2,Herb,20,20,12,8
34,104,2013,Rest,N50,I2,Shrub,11,13,7,7
34,104,2016,Burn,N25,I0,Shrub,5,5,5,1
34,104,2016,Burn,N50,I1,Herb,13,12,8,8
34,104,2016,Burn,N75,I2,Shrub,17,19,11,7
34,104,2016,Burn,N0,I2,Shrub,2,3,4,3
34,104,2016,Burn,N0,I0,Herb,3,2,2,2
34,104,2016,Burn,N50,I0,Shrub,9,9,5,5
34,104,2016,Burn,N75,I1,Shrub,16,17,11,7
34,104,2016,Burn,N50,I0,Shrub,9,9,5,5
34,104,2016,Burn,N50,I0,Shrub,9,9,5,5
34,104,2016,Burn,N75,I0,Shrub,15,15,9,5
34,104,2016,Burn,N0,I0,Herb,3,2,2,2
34,104,2016,Burn,N0,I1,Shrub,2,3,4,3
34,104,2016,Burn,N50,I1,Shrub,10,11,7,7
34,104,2016,Burn,N50,I1,Herb,13,12,8,8
34,104,2016,Burn,N75,I1,Shrub,16,17,11,7
34,104,2016,Burn,N50,I1,Herb,13,12,8,8
34,104,2016,Burn,N75,I0,Herb,18,16,10,6
34,104,2016,Burn,N0,I0,Herb,3,2,2,2
34,104,2016,Burn,N50,I1,Herb,13,12,8,8
34,104,2016,Burn,N50,I2,Shrub,11,13,7,7
34,104,2016,Burn,N75,I0,Herb,18,16,10,6
34,104,2016,Burn,N75,I0,Herb,18,16,10,6
34,104,2016,Burn,N75,I0,Shrub,15,15,9,5
34,104,2016,Burn,N50,I1,Herb,13,12,8,8
34,104,2016,Burn,N50,I0,Herb,12,10,6,6
34,104,2016,Burn,N75,I0,Herb,18,16,10,6
34,104,2016,Burn,N50,I0,Herb,12,10,6,6
34,104,2016,Burn,N50,I2,Herb,14,14,8,8
34,104,2016,Burn,N50,I0,Shrub,9,9,5,5
34,104,2016,Graze,N25,I0,Shrub,5,5,5,1
34,104,2016,Graze,N50,I1,Herb,13,12,8,8
34,104,2016,Graze,N75,I2,Shrub,17,19,11,7
34,104,2016,Graze,N0,I2,Shrub,2,3,4,3
34,104,2016,Graze,N0,I0,Herb,3,2,2,2
34,104,2016,Graze,N50,I0,Shrub,9,9,5,5
34,104,2016,Graze,N75,I1,Shrub,16,17,11,7
34,104,2016,Graze,N50,I0,Shrub,9,9,5,5
34,104,2016,Graze,N50,I0,Shrub,9,9,5,5
34,104,2016,Graze,N75,I0,Shrub,15,15,9,5
34,104,2016,Graze,N0,I0,Herb,3,2,2,2
34,104,2016,Graze,N0,I1,Shrub,2,3,4,3
34,104,2016,Graze,N50,I1,Shrub,10,11,7,7
34,104,2016,Graze,N50,I1,Herb,13,12,8,8
34,104,2016,Graze,N75,I1,Shrub,16,17,11,7
34,104,2016,Graze,N50,I1,Herb,13,12,8,8
34,104,2016,Graze,N75,I0,Herb,18,16,10,6
34,104,2016,Graze,N0,I0,Herb,3,2,2,2
34,104,2016,Graze,N50,I1,Herb,13,12,8,8
34,104,2016,Graze,N50,I2,Shrub,11,13,7,7
34,104,2016,Graze,N75,I0,Herb,18,16,10,6
34,104,2016,Graze,N75,I0,Herb,18,16,10,6
34,104,2016,Graze,N75,I0,Shrub,15,15,9,5
34,104,2016,Graze,N50,I1,Herb,13,12,8,8
34,104,2016,Graze,N50,I0,Herb,12,10,6,6
34,104,2016,Graze,N75,I0,Herb,18,16,10,6
34,104,2016,Graze,N50,I0,Herb,12,10,6,6
34,104,2016,Graze,N50,I2,Herb,14,14,8,8
34,104,2016,Graze,N50,I0,Shrub,9,9,5,5
62,183,2008,Graze,N75,I2,Herb,20,20,12,8
62,183,2008,Graze,N75,I1,Herb,19,18,12,8
62,183,2011,Graze,N75,I2,Herb,20,20,12,8
62,183,2011,Graze,N75,I1,Herb,19,18,12,8
62,183,2011,Graze,N50,I1,Herb,13,12,8,8
62,183,2011,Graze,N50,I2,Herb,14,14,8,8
62,183,2011,Graze,N75,I0,Herb,18,16,10,6
62,183,2014,Rest,N75,I2,Herb,20,20,12,8
62,183,2014,Rest,N75,I2,Herb,20,20,12,8
62,183,2014,Rest,N0,I0,Shrub,1,1,1,1
62,183,2014,Rest,N75,I2,Herb,20,20,12,8
62,183,2014,Rest,N75,I1,Shrub,16,17,11,7
62,183,2017,Burn,N75,I2,Herb,20,20,12,8
62,183,2017,Burn,N50,I1,Herb,13,12,8,8
62,183,2017,Burn,N50,I0,Herb,12,10,6,6
62,183,2017,Burn,N75,I2,Herb,20,20,12,8
62,183,2017,Burn,N50,I0,Herb,12,10,6,6
62,184,2008,Graze,N75,I2,Shrub,17,19,11,7
62,184,2008,Graze,N75,I0,Herb,18,16,10,6
62,184,2008,Graze,N25,I0,Herb,7,6,6,2
62,184,2008,Graze,N75,I0,Herb,18,16,10,6
62,184,2008,Graze,N50,I0,Herb,12,10,6,6
62,184,2008,Graze,N50,I0,Herb,12,10,6,6
62,184,2011,Combo,N75,I2,Herb,20,20,12,8
62,184,2011,Combo,N75,I1,Herb,19,18,12,8
62,184,2011,Combo,N75,I2,Herb,20,20,12,8
62,184,2011,Combo,N75,I2,Herb,20,20,12,8
62,184,2011,Combo,N75,I1,Herb,19,18,12,8
62,184,2011,Combo,N50,I1,Herb,13,12,8,8
62,184,2014,Burn,N75,I2,Herb,20,20,12,8
62,184,2014,Burn,N75,I2,Herb,20,20,12,8
62,184,2014,Burn,N0,I1,Herb,4,4,3,4
62,184,2014,Burn,N75,I1,Herb,19,18,12,8
62,184,2014,Burn,N75,I1,Herb,19,18,12,8
62,184,2014,Burn,N75,I0,Herb,18,16,10,6
62,184,2017,Burn,N50,I1,Herb,13,12,8,8
62,184,2017,Burn,N75,I1,Herb,19,18,12,8
62,184,2017,Burn,N50,I0,Herb,12,10,6,6
62,184,2017,Burn,N75,I0,Herb,18,16,10,6
62,184,2017,Burn,N75,I1,Herb,19,18,12,8
62,184,2017,Burn,N50,I0,Shrub,9,9,5,5
